studentID,problemID,time,option1selected,option1correct,option2selected,option2correct,option3selected,option3correct,option4selected,option4correct,option5selected,option5correct
323,3,54:15.1,t,t,f,f,f,t,f,f,t,t
231,3,41:00.0,f,f,t,t,f,t,f,f,f,f
245,3,08:38.5,f,f,t,t,f,t,f,f,f,f
376,31,09:11.6,t,t,f,f,,,,,,
218,3,15:49.6,t,t,f,f,f,t,t,t,f,f
200,31,14:14.7,t,t,f,f,,,,,,
390,30,49:36.3,f,f,f,t,f,f,f,f,t,t
298,27,12:01.3,t,t,f,f,,,,,,
253,3,07:10.7,f,f,f,f,t,f,t,t,f,f
280,3,27:50.1,t,t,t,t,t,f,t,t,t,t
323,3,55:37.5,t,t,t,t,f,t,t,t,f,f
266,3,14:23.1,t,t,f,f,t,f,t,t,f,f
260,30,56:12.3,t,t,t,f,t,t,t,t,t,t
233,3,22:59.6,t,t,t,t,t,f,t,t,f,f
266,27,11:19.9,t,t,f,f,,,,,,
323,3,54:22.2,t,t,f,f,t,f,t,t,f,f
278,3,06:59.5,t,t,t,t,t,f,f,f,t,t
323,3,54:23.0,t,t,f,f,t,f,t,t,f,f
374,3,08:59.4,t,t,t,t,t,f,t,t,t,t
277,3,47:27.0,t,t,t,t,t,f,t,t,f,f
317,3,40:14.5,t,t,t,t,f,t,t,t,t,t
308,3,24:25.7,f,f,t,t,f,t,f,f,t,t
263,3,51:55.8,f,f,f,f,t,f,f,f,f,f
282,3,52:45.2,t,t,t,t,t,f,t,t,t,t
259,3,01:12.4,t,t,t,t,f,t,f,f,t,t
267,30,33:07.1,t,t,f,t,t,t,t,t,f,f
324,28,39:17.2,t,t,f,t,t,t,t,t,t,t
326,28,20:54.1,t,t,f,t,t,t,t,t,t,t
347,3,00:04.5,f,f,t,t,f,t,f,f,t,t
291,3,41:16.5,t,t,f,f,f,t,f,f,f,f
342,3,12:04.8,f,f,t,t,f,t,f,f,f,f
381,30,28:32.5,f,f,t,f,t,t,f,f,t,t
284,30,15:57.9,f,f,t,f,f,f,t,t,f,f
374,3,38:53.8,f,f,f,f,f,t,f,f,t,t
308,3,25:11.2,t,t,t,t,f,t,f,f,f,f
334,28,09:07.6,t,t,f,t,t,t,t,t,t,t
269,3,38:35.5,f,f,f,f,t,f,f,f,f,f
387,3,04:10.3,t,t,t,t,f,t,f,f,f,f
374,3,40:09.1,t,t,f,f,t,f,f,f,f,f
382,30,17:53.8,t,t,t,f,t,t,t,t,t,t
374,3,37:34.5,t,t,f,f,f,t,f,f,f,f
323,3,53:53.6,t,t,t,t,t,f,t,t,f,f
374,3,37:19.4,f,f,t,t,f,t,f,f,f,f
388,27,14:09.9,t,t,f,f,,,,,,
347,3,03:39.6,t,t,t,t,f,t,t,t,t,t
255,28,44:48.3,t,t,f,t,t,t,t,t,t,t
255,28,44:19.8,t,t,t,f,f,f,f,f,f,f
374,3,39:50.4,t,t,t,t,t,f,t,t,f,f
323,3,55:59.2,f,f,t,t,f,t,t,t,t,t
200,29,01:57.5,f,f,f,f,t,f,f,f,t,t
354,28,02:22.9,t,t,f,t,t,t,t,t,t,t
380,29,53:37.3,t,t,t,t,f,t,t,t,t,t
342,3,11:21.9,t,t,f,f,t,f,t,t,f,f
309,28,53:07.0,t,t,f,t,t,t,t,t,t,t
231,3,56:05.3,t,t,t,t,f,t,t,t,t,t
297,28,33:00.6,t,t,f,t,t,t,t,t,t,t
281,30,30:04.2,f,f,f,t,t,t,t,t,t,t
287,3,43:14.7,t,t,t,t,f,t,t,t,f,f
300,3,25:59.2,t,t,f,f,f,t,f,f,f,f
231,3,39:37.7,f,f,f,f,f,t,t,t,f,f
388,3,16:33.4,t,t,f,f,t,f,f,f,t,t
305,27,01:09.9,f,f,t,t,,,,,,
248,3,25:59.5,t,t,t,t,f,t,t,t,f,f
255,28,44:15.1,t,t,f,t,f,f,f,f,f,f
327,3,30:40.9,t,t,t,t,f,t,f,f,t,t
251,3,44:08.4,f,f,t,t,f,t,t,t,f,f
385,3,45:16.8,f,f,t,t,t,f,f,f,f,f
264,28,34:14.0,f,f,f,t,t,t,t,t,t,t
326,3,02:11.1,f,f,f,f,t,f,f,f,f,f
254,3,30:52.9,t,t,t,t,f,t,t,t,t,t
369,3,36:58.9,t,t,t,t,f,t,t,t,f,f
357,3,22:19.8,f,f,f,f,f,t,f,f,f,f
239,27,07:05.5,t,t,f,f,,,,,,
303,30,32:39.8,f,f,f,t,f,f,f,f,t,t
282,3,36:10.9,f,f,t,t,t,f,t,t,t,t
381,30,32:05.1,t,t,t,f,t,t,t,t,f,f
347,3,01:23.8,t,t,t,t,t,f,t,t,f,f
381,27,25:12.2,t,t,f,f,,,,,,
372,3,29:04.8,f,f,f,f,f,t,f,f,t,t
323,3,53:07.8,f,f,f,f,t,f,f,f,f,f
226,3,28:18.6,t,t,f,f,f,t,f,f,f,f
248,3,24:56.6,t,t,f,f,t,f,t,t,f,f
382,30,17:35.0,f,f,f,t,f,f,t,t,f,f
243,28,20:16.2,t,t,f,t,f,f,f,f,f,f
373,3,19:54.7,t,t,t,t,f,t,t,t,t,t
353,28,58:45.8,t,t,f,t,t,t,t,t,t,t
333,3,51:47.9,t,t,t,t,f,t,t,t,t,t
323,3,54:22.4,t,t,f,f,t,f,t,t,f,f
214,27,52:46.3,t,t,f,f,,,,,,
279,3,30:34.2,t,t,f,f,t,f,t,t,t,t
215,31,33:06.6,t,t,f,f,,,,,,
242,28,07:59.3,t,t,f,t,t,t,t,t,t,t
242,3,41:40.6,t,t,t,t,f,t,t,t,t,t
255,3,12:12.9,f,f,t,t,f,t,t,t,f,f
381,30,31:03.2,f,f,t,f,t,t,t,t,t,t
255,28,44:43.3,t,t,t,f,t,t,f,f,t,t
343,3,22:18.2,t,t,f,f,f,t,t,t,t,t
253,3,05:49.0,t,t,f,f,t,f,f,f,f,f
286,28,42:37.9,t,t,t,f,f,f,f,f,f,f
216,3,14:26.6,t,t,f,f,t,f,t,t,t,t
379,28,29:47.2,t,t,f,t,t,t,t,t,t,t
253,3,06:21.2,f,f,f,f,f,t,t,t,f,f
326,3,07:03.7,t,t,f,f,t,f,t,t,t,t
312,28,32:12.3,t,t,f,t,t,t,t,t,t,t
343,3,20:33.5,f,f,f,f,t,f,f,f,f,f
334,3,50:53.1,t,t,t,t,t,f,t,t,f,f
337,28,20:14.7,f,f,f,t,f,f,t,t,f,f
361,27,31:30.2,t,t,f,f,,,,,,
270,28,50:55.0,t,t,t,f,t,t,t,t,f,f
201,3,14:37.2,t,t,t,t,f,t,t,t,f,f
376,30,13:55.9,f,f,t,f,t,t,t,t,t,t
263,3,51:01.4,f,f,t,t,f,t,f,f,f,f
304,3,13:36.4,t,t,t,t,f,t,t,t,t,t
270,3,19:48.7,t,t,f,f,f,t,t,t,f,f
308,3,25:52.0,f,f,t,t,f,t,t,t,f,f
255,3,12:19.3,f,f,t,t,f,t,t,t,f,f
350,3,32:12.2,f,f,f,f,f,t,f,f,t,t
307,3,11:14.5,f,f,f,f,f,t,t,t,f,f
226,3,29:34.1,t,t,f,f,f,t,t,t,f,f
308,3,27:16.5,t,t,t,t,f,t,t,t,t,t
325,28,37:54.4,f,f,f,t,t,t,t,t,t,t
280,3,26:07.0,f,f,t,t,t,f,f,f,t,t
253,3,06:44.7,t,t,f,f,t,f,f,f,f,f
216,3,16:20.7,t,t,t,t,f,t,t,t,t,t
226,3,59:58.0,t,t,f,f,f,t,t,t,f,f
337,3,10:22.8,f,f,t,t,f,t,f,f,f,f
247,27,14:48.9,t,t,f,f,,,,,,
388,27,14:32.1,t,t,f,f,,,,,,
298,28,05:01.0,f,f,t,f,t,t,t,t,t,t
298,28,04:33.0,t,t,t,f,t,t,t,t,f,f
342,3,10:47.1,f,f,f,f,f,t,t,t,f,f
264,28,34:17.0,f,f,f,t,t,t,t,t,t,t
246,30,46:50.1,t,t,f,t,t,t,t,t,t,t
333,28,14:25.2,t,t,f,t,t,t,t,t,t,t
243,3,24:12.0,t,t,t,t,f,t,t,t,t,t
251,3,44:56.0,f,f,t,t,f,t,t,t,f,f
298,28,04:24.9,t,t,t,f,t,t,f,f,t,t
323,3,54:10.9,t,t,f,f,f,t,t,t,f,f
293,3,19:43.2,t,t,t,t,f,t,t,t,t,t
218,3,17:39.4,t,t,t,t,f,t,t,t,f,f
365,3,06:59.5,t,t,t,t,f,t,t,t,t,t
338,3,12:42.7,t,t,f,f,f,t,t,t,f,f
382,30,16:45.4,t,t,f,t,f,f,f,f,f,f
325,3,34:23.6,t,t,t,t,f,t,t,t,t,t
374,3,38:26.4,t,t,f,f,f,t,f,f,f,f
358,3,32:13.3,t,t,t,t,f,t,t,t,t,t
323,3,56:12.6,f,f,f,f,f,t,t,t,t,t
347,3,02:02.4,t,t,f,f,t,f,t,t,t,t
374,3,38:37.4,f,f,f,f,f,t,t,t,f,f
297,3,19:18.9,t,t,t,t,f,t,t,t,t,t
337,3,10:28.4,f,f,t,t,f,t,f,f,f,f
287,28,32:41.9,t,t,t,f,t,t,t,t,t,t
303,30,44:31.8,f,f,f,t,f,f,t,t,f,f
351,28,33:44.6,t,t,f,t,t,t,t,t,t,t
324,30,25:53.8,t,t,f,t,f,f,f,f,t,t
201,3,18:57.9,t,t,f,f,t,f,t,t,f,f
201,3,10:11.8,t,t,f,f,f,t,t,t,f,f
231,3,55:07.7,f,f,t,t,f,t,t,t,f,f
262,30,44:04.8,t,t,f,t,t,t,t,t,t,t
373,27,08:47.6,t,t,f,f,,,,,,
374,27,35:33.0,t,t,f,f,,,,,,
245,28,55:56.4,t,t,t,f,t,t,f,f,f,f
202,3,46:26.8,t,t,t,t,t,f,t,t,f,f
252,3,39:19.8,t,t,t,t,f,t,t,t,f,f
285,30,27:31.1,f,f,t,f,f,f,f,f,t,t
328,28,23:06.3,t,t,f,t,t,t,t,t,t,t
334,3,50:49.6,t,t,t,t,t,f,t,t,f,f
332,3,08:26.9,t,t,f,f,t,f,f,f,f,f
270,27,16:14.4,t,t,f,f,,,,,,
257,3,20:44.5,f,f,f,f,f,t,t,t,f,f
298,27,11:59.2,t,t,f,f,,,,,,
323,3,52:07.5,t,t,f,f,f,t,f,f,f,f
325,28,29:32.9,t,t,t,f,t,t,t,t,t,t
374,27,35:31.4,t,t,f,f,,,,,,
360,3,25:53.3,f,f,t,t,f,t,f,f,t,t
297,3,19:25.6,t,t,t,t,f,t,t,t,t,t
387,27,00:56.9,t,t,f,f,,,,,,
298,28,02:32.6,t,t,t,f,f,f,f,f,t,t
280,3,25:52.9,t,t,t,t,f,t,f,f,t,t
323,3,57:42.5,t,t,t,t,f,t,t,t,t,t
274,3,24:36.4,t,t,t,t,f,t,t,t,t,t
309,28,51:35.0,t,t,f,t,f,f,f,f,t,t
256,27,53:50.2,t,t,f,f,,,,,,
298,28,04:32.7,t,t,t,f,t,t,t,t,f,f
374,3,27:33.4,t,t,t,t,f,t,t,t,t,t
376,30,12:22.3,f,f,f,t,f,f,t,t,f,f
231,3,55:22.8,f,f,t,t,f,t,t,t,f,f
270,28,50:59.0,t,t,t,f,t,t,f,f,f,f
312,28,31:38.6,t,t,f,t,f,f,f,f,f,f
226,3,04:07.0,f,f,f,f,f,t,t,t,t,t
388,3,16:34.7,t,t,f,f,t,f,f,f,t,t
263,3,51:56.2,f,f,f,f,t,f,f,f,f,f
234,3,32:26.1,t,t,t,t,f,t,t,t,f,f
281,30,30:11.3,t,t,f,t,t,t,t,t,t,t
242,3,30:35.9,t,t,f,f,f,t,f,f,t,t
211,28,18:48.6,t,t,f,t,t,t,t,t,f,f
264,28,35:57.7,f,f,f,t,t,t,t,t,f,f
325,28,36:25.9,f,f,f,t,t,t,t,t,f,f
343,27,12:47.9,t,t,f,f,,,,,,
231,3,54:03.3,f,f,t,t,f,t,t,t,t,t
344,3,05:34.7,t,t,t,t,f,t,t,t,t,t
347,3,01:15.5,t,t,t,t,t,f,f,f,t,t
287,3,42:58.7,t,t,t,t,f,t,f,f,f,f
300,3,25:13.0,f,f,t,t,t,f,f,f,f,f
278,3,07:58.5,f,f,t,t,t,f,t,t,f,f
249,30,56:52.1,t,t,t,f,t,t,t,t,t,t
390,30,48:59.5,t,t,f,t,t,t,f,f,t,t
374,3,37:34.7,t,t,f,f,f,t,f,f,f,f
334,3,50:57.4,t,t,t,t,t,f,t,t,f,f
285,30,28:26.5,t,t,t,f,t,t,f,f,t,t
208,3,43:43.6,t,t,t,t,f,t,f,f,t,t
286,28,02:04.4,t,t,t,f,t,t,f,f,t,t
274,3,16:40.6,t,t,t,t,f,t,t,t,f,f
357,27,17:18.1,t,t,f,f,,,,,,
311,3,11:39.5,f,f,f,f,t,f,f,f,t,t
268,28,25:25.7,t,t,f,t,t,t,t,t,t,t
360,28,10:43.2,f,f,f,t,t,t,t,t,t,t
242,3,30:18.7,t,t,f,f,t,f,t,t,f,f
305,27,00:33.5,t,t,f,f,,,,,,
214,28,51:53.7,t,t,f,t,t,t,t,t,t,t
307,28,40:38.8,t,t,f,t,t,t,t,t,t,t
269,28,44:12.9,t,t,f,t,t,t,f,f,t,t
269,3,38:32.0,t,t,f,f,f,t,f,f,f,f
357,3,28:13.9,t,t,t,t,t,f,f,f,t,t
298,27,11:52.6,t,t,f,f,,,,,,
303,30,35:19.5,t,t,f,t,t,t,t,t,t,t
334,3,51:33.2,t,t,t,t,f,t,t,t,t,t
321,3,15:11.5,t,t,t,t,t,f,t,t,f,f
338,3,32:33.0,t,t,t,t,t,f,t,t,t,t
252,31,07:44.0,t,t,t,t,,,,,,
302,3,07:59.2,t,t,t,t,f,t,t,t,t,t
327,3,20:25.0,t,t,t,t,f,t,f,f,t,t
374,3,06:53.0,t,t,f,f,t,f,f,f,f,f
270,28,50:49.1,t,t,t,f,t,t,f,f,f,f
303,30,32:36.4,f,f,t,f,f,f,f,f,f,f
253,3,06:11.0,f,f,f,f,f,t,f,f,f,f
347,28,44:05.9,t,t,f,t,t,t,t,t,t,t
334,3,50:50.1,t,t,t,t,t,f,t,t,f,f
247,3,30:20.3,f,f,t,t,f,t,f,f,f,f
360,28,10:54.6,f,f,f,t,t,t,t,t,f,f
269,3,40:36.3,t,t,t,t,t,f,f,f,t,t
255,27,09:01.9,t,t,f,f,,,,,,
361,3,12:10.8,f,f,f,f,t,f,t,t,f,f
208,3,50:20.3,t,t,f,f,t,f,t,t,t,t
323,28,27:26.0,t,t,t,f,t,t,f,f,t,t
211,3,05:59.9,t,t,t,t,f,t,t,t,t,t
317,3,50:55.6,f,f,t,t,t,f,f,f,f,f
385,3,42:47.0,f,f,t,t,t,f,t,t,f,f
233,3,17:32.8,t,t,t,t,f,t,f,f,f,f
257,28,05:02.4,t,t,f,t,t,t,t,t,t,t
278,27,05:16.3,t,t,f,f,,,,,,
208,3,44:09.7,t,t,t,t,f,t,f,f,f,f
325,28,38:12.1,t,t,f,t,t,t,t,t,t,t
248,3,24:58.4,t,t,f,f,t,f,t,t,f,f
298,28,02:21.3,t,t,t,f,f,f,t,t,f,f
284,30,17:15.4,f,f,f,t,t,t,t,t,t,t
257,3,23:06.4,f,f,t,t,f,t,f,f,f,f
323,3,55:49.0,f,f,f,f,t,f,t,t,t,t
332,3,08:41.9,t,t,t,t,t,f,f,f,f,f
323,3,55:48.5,f,f,f,f,t,f,t,t,t,t
322,28,38:27.1,t,t,f,t,t,t,t,t,t,t
337,28,22:35.4,f,f,f,t,t,t,t,t,t,t
216,27,12:51.3,t,t,f,f,,,,,,
309,28,51:23.0,t,t,f,t,t,t,f,f,t,t
298,3,16:09.4,t,t,t,t,f,t,t,t,t,t
329,3,17:58.7,t,t,f,f,f,t,f,f,t,t
376,30,12:39.6,f,f,t,f,f,f,f,f,f,f
372,28,12:57.7,t,t,f,t,t,t,t,t,t,t
227,3,17:29.9,t,t,f,f,f,t,t,t,f,f
208,28,23:47.7,t,t,f,t,t,t,t,t,t,t
282,3,34:50.3,f,f,t,t,t,f,f,f,t,t
280,3,33:15.4,t,t,f,f,t,f,f,f,f,f
354,3,55:59.5,t,t,t,t,f,t,t,t,t,t
274,29,26:06.3,t,t,f,f,f,t,f,f,t,t
242,3,30:44.4,t,t,t,t,f,t,f,f,t,t
245,28,56:10.8,t,t,t,f,f,f,t,t,t,t
290,3,25:45.3,t,t,t,t,f,t,t,t,f,f
282,3,52:38.0,t,t,t,t,t,f,t,t,t,t
235,3,01:23.5,t,t,f,f,f,t,t,t,t,t
376,30,13:22.5,f,f,t,f,t,t,f,f,f,f
330,30,15:23.9,t,t,f,t,t,t,f,f,t,t
253,3,08:01.9,t,t,t,t,t,f,t,t,f,f
381,31,25:37.6,t,t,f,f,,,,,,
326,3,05:11.7,f,f,t,t,t,f,f,f,t,t
242,3,30:35.8,t,t,f,f,f,t,f,f,t,t
270,28,50:43.9,t,t,t,f,t,t,f,f,t,t
390,29,40:18.1,t,t,f,f,f,t,f,f,f,f
327,3,22:05.5,t,t,t,t,t,f,f,f,t,t
200,30,26:32.2,t,t,f,t,t,t,t,t,f,f
247,28,01:28.3,t,t,f,t,t,t,f,f,t,t
311,28,23:35.0,t,t,f,t,t,t,t,t,t,t
266,3,13:15.0,f,f,t,t,t,f,f,f,f,f
214,3,59:34.4,t,t,t,t,f,t,t,t,t,t
390,31,46:58.9,t,t,f,f,,,,,,
303,30,34:03.9,f,f,f,t,t,t,f,f,f,f
280,27,24:13.9,t,t,f,f,,,,,,
268,3,18:38.2,t,t,t,t,f,t,t,t,t,t
323,3,53:22.5,f,f,f,f,f,t,f,f,t,t
252,31,07:03.2,t,t,f,f,,,,,,
291,31,27:52.6,t,t,f,f,,,,,,
382,31,10:03.4,t,t,f,f,,,,,,
213,3,33:44.5,t,t,t,t,f,t,t,t,t,t
335,3,11:43.1,t,t,t,t,f,t,t,t,t,t
227,3,19:45.2,t,t,t,t,f,t,t,t,f,f
385,27,41:32.1,t,t,f,f,,,,,,
257,3,15:47.8,f,f,t,t,f,t,f,f,f,f
274,3,16:31.8,t,t,f,f,f,t,t,t,f,f
231,3,45:30.7,f,f,t,t,f,t,t,t,t,t
334,3,50:47.7,t,t,t,t,t,f,t,t,f,f
240,3,25:44.2,t,t,t,t,t,f,f,f,t,t
390,29,40:23.8,t,t,t,t,f,t,t,t,f,f
282,3,36:18.2,t,t,t,t,f,t,t,t,t,t
324,31,12:21.3,f,f,t,t,,,,,,
303,30,32:26.7,f,f,f,t,t,t,f,f,f,f
391,28,59:22.7,t,t,f,t,t,t,t,t,t,t
361,3,10:43.8,t,t,t,t,t,f,t,t,t,t
280,28,15:03.2,f,f,f,t,t,t,f,f,f,f
264,28,10:39.3,t,t,f,t,t,t,t,t,t,t
277,3,47:43.9,f,f,f,f,f,t,f,f,f,f
333,27,08:59.5,t,t,f,f,,,,,,
248,3,26:02.3,t,t,t,t,t,f,f,f,f,f
298,27,12:03.8,t,t,f,f,,,,,,
280,3,32:13.0,t,t,f,f,t,f,t,t,t,t
312,28,31:56.4,t,t,f,t,f,f,t,t,t,t
257,3,17:08.5,f,f,t,t,f,t,f,f,f,f
361,27,31:39.0,t,t,f,f,,,,,,
334,3,50:49.4,t,t,t,t,t,f,t,t,f,f
253,3,06:51.1,t,t,f,f,f,t,f,f,t,t
263,28,27:36.3,f,f,f,t,t,t,t,t,t,t
280,28,15:15.6,f,f,t,f,f,f,f,f,f,f
301,27,07:00.2,t,t,f,f,,,,,,
233,3,17:29.1,t,t,t,t,t,f,f,f,f,f
280,28,16:16.0,f,f,t,f,t,t,t,t,t,t
201,3,17:45.7,t,t,t,t,f,t,t,t,t,t
305,27,00:46.7,t,t,t,t,,,,,,
249,3,44:24.9,t,t,f,f,f,t,t,t,f,f
342,3,12:26.2,t,t,t,t,f,t,t,t,t,t
269,27,21:11.1,t,t,f,f,,,,,,
257,3,18:49.6,t,t,t,t,f,t,f,f,t,t
372,3,31:18.5,t,t,t,t,f,t,t,t,t,t
338,3,12:29.4,t,t,t,t,t,f,t,t,t,t
255,3,11:16.9,f,f,f,f,f,t,t,t,f,f
266,29,40:25.7,t,t,t,t,f,t,t,t,t,t
301,27,06:56.8,t,t,f,f,,,,,,
373,27,09:30.0,t,t,f,f,,,,,,
263,28,23:47.7,f,f,f,t,t,t,t,t,f,f
381,30,29:11.5,t,t,t,f,t,t,f,f,t,t
270,30,01:08.6,t,t,f,t,t,t,t,t,t,t
253,3,06:07.3,f,f,t,t,t,f,f,f,f,f
226,27,57:03.1,t,t,f,f,,,,,,
278,3,06:20.1,t,t,t,t,t,f,t,t,f,f
321,3,15:13.6,t,t,t,t,t,f,t,t,f,f
337,28,24:20.9,t,t,f,t,t,t,t,t,t,t
323,3,56:12.8,f,f,f,f,f,t,t,t,t,t
208,3,44:01.7,t,t,t,t,t,f,f,f,t,t
214,3,54:05.4,t,t,f,f,f,t,t,t,f,f
342,3,11:46.8,t,t,t,t,f,t,f,f,f,f
327,3,03:35.3,t,t,f,f,f,t,f,f,t,t
334,3,47:44.9,t,t,t,t,f,t,f,f,f,f
308,3,25:51.9,f,f,t,t,f,t,t,t,f,f
381,30,29:23.9,t,t,t,f,t,t,t,t,t,t
253,3,08:03.9,t,t,t,t,t,f,f,f,t,t
247,3,39:51.1,t,t,f,f,t,f,t,t,t,t
347,3,03:39.4,t,t,t,t,f,t,t,t,t,t
323,3,54:06.3,t,t,f,f,t,f,f,f,f,f
388,3,16:25.7,t,t,t,t,t,f,f,f,t,t
323,3,55:37.7,t,t,t,t,f,t,t,t,f,f
242,3,30:20.7,t,t,f,f,t,f,t,t,f,f
200,31,14:36.3,t,t,f,f,,,,,,
290,3,14:01.0,f,f,t,t,f,t,f,f,f,f
361,28,39:08.8,t,t,f,t,t,t,t,t,t,t
254,3,51:29.8,t,t,f,f,t,f,f,f,f,f
200,31,14:38.2,t,t,f,f,,,,,,
248,3,26:20.1,t,t,t,t,f,t,t,t,t,t
388,27,14:08.5,t,t,f,f,,,,,,
386,29,47:09.1,t,t,t,t,t,f,t,t,f,f
253,3,07:23.6,t,t,t,t,t,f,f,f,f,f
357,3,22:05.4,f,f,t,t,t,f,f,f,f,f
274,29,26:28.3,t,t,f,f,t,f,t,t,t,t
385,3,42:51.2,f,f,t,t,f,t,t,t,f,f
208,27,24:01.6,t,t,f,f,,,,,,
342,3,12:10.8,f,f,t,t,f,t,f,f,f,f
269,3,40:43.7,t,t,t,t,f,t,t,t,t,t
374,3,08:27.2,t,t,t,t,f,t,f,f,f,f
305,27,01:09.0,f,f,t,t,,,,,,
350,3,31:47.2,f,f,f,f,f,t,f,f,t,t
254,3,50:55.5,t,t,t,t,t,f,f,f,f,f
291,29,51:31.7,t,t,t,t,f,t,f,f,t,t
343,3,22:20.6,t,t,f,f,f,t,t,t,f,f
380,30,41:00.4,t,t,f,t,t,t,t,t,t,t
202,27,45:10.6,t,t,f,f,,,,,,
253,3,07:13.5,f,f,f,f,t,f,f,f,t,t
390,30,49:55.6,t,t,f,t,f,f,f,f,t,t
284,30,17:17.7,f,f,f,t,t,t,t,t,f,f
327,3,12:24.5,f,f,f,f,t,f,t,t,f,f
248,3,25:57.3,t,t,f,f,t,f,t,t,f,f
332,27,03:54.3,t,t,f,f,,,,,,
274,29,26:57.9,t,t,t,t,t,f,t,t,t,t
325,28,35:58.8,f,f,f,t,t,t,t,t,f,f
308,3,25:56.3,f,f,t,t,f,t,t,t,f,f
282,3,34:14.2,f,f,t,t,f,t,f,f,t,t
272,3,18:05.0,f,f,f,f,f,t,t,t,f,f
274,3,24:10.8,t,t,t,t,f,t,t,t,t,t
257,3,20:41.0,f,f,t,t,f,t,t,t,t,t
372,28,11:47.9,t,t,t,f,t,t,t,t,t,t
274,29,27:02.3,t,t,t,t,f,t,t,t,t,t
335,3,10:23.8,t,t,f,f,t,f,f,f,f,f
253,3,07:28.9,t,t,t,t,f,t,f,f,t,t
357,3,22:17.4,f,f,t,t,f,t,f,f,f,f
269,28,44:38.2,t,t,f,t,t,t,f,f,f,f
347,3,01:18.1,f,f,t,t,t,f,f,f,t,t
253,3,07:51.1,f,f,t,t,t,f,f,f,t,t
374,3,37:33.3,t,t,f,f,f,t,f,f,f,f
253,3,07:55.2,f,f,f,f,t,f,t,t,t,t
360,3,25:21.2,t,t,f,f,t,f,t,t,f,f
226,3,03:36.2,t,t,f,f,f,t,t,t,t,t
226,3,28:21.0,t,t,f,f,f,t,f,f,f,f
208,3,44:10.6,t,t,t,t,f,t,f,f,f,f
327,3,12:28.3,f,f,f,f,t,f,t,t,f,f
300,27,24:40.1,t,t,f,f,,,,,,
224,27,51:34.2,t,t,f,f,,,,,,
